Data path: /scratch/opt/lxu/CFLG/benchmarks/random_B
Instance: r_30_0.2_75.txt
Result path: /scratch/opt/lxu/CFLG/results/random_B
Solver: Gurobi
Time limit: 7200
Formulation: EF
Cover: Large
julia --project=. src/main.jl /scratch/opt/lxu/CFLG/benchmarks/random_B r_30_0.2_75.txt /scratch/opt/lxu/CFLG/results/random_B Gurobi 7200 EF Large
The latest version of Julia in the `release` channel is 1.11.5+0.x64.linux.gnu. You currently have `1.11.4+0.x64.linux.gnu` installed. Run:

  juliaup update

in your terminal shell to install Julia 1.11.5+0.x64.linux.gnu and update the `release` channel to that version.
/scratch/opt/lxu/CFLG/benchmarks/random_B Gurobi 7200.0 /scratch/opt/lxu/CFLG/results/random_B r_30_0.2_75.txt EF Large
/scratch/opt/lxu/CFLG/benchmarks/random_B/r_30_0.2_75.txt

 read graph
data loaded

problem_graph/original graph: node: 30/30 edge: 75/75 dlt: 1.338331712771451 break_avg_len: 0.6691658563857255 break_max_len: 0.9947526277799718elapsed CPU time: 0.012974 seconds
Set parameter TokenServer to value "solice01.zib.de"
Set parameter Threads to value 1
Set parameter OutputFlag to value 1
Set parameter MIPGap to value 0.0001
Set parameter MIPGapAbs to value 0.999998
Set parameter TimeLimit to value 7199.987026

 model loaded

Gurobi Optimizer version 12.0.1 build v12.0.1rc0 (linux64 - "Debian GNU/Linux 12 (bookworm)")

CPU model: Intel(R) Xeon(R) Gold 5122 CPU @ 3.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 8 physical cores, 16 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  7199.987026
MIPGapAbs  0.999998
Threads  1

Optimize a model with 1266825 rows, 429900 columns and 3372825 nonzeros
Model fingerprint: 0xe16de647
Variable types: 6825 continuous, 423075 integer (423075 binary)
Coefficient statistics:
  Matrix range     [3e-01, 1e+01]
  Objective range  [1e+00, 1e+00]
  Bounds range     [3e-01, 1e+00]
  RHS range        [5e-04, 1e+01]
Presolve removed 146957 rows and 40136 columns (presolve time = 5s)...
Presolve removed 147852 rows and 40136 columns (presolve time = 10s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 15s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 20s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 25s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 30s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 35s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 40s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 45s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 50s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 55s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 60s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 65s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 70s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 75s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 80s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 85s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 90s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 95s)...
Presolve removed 290127 rows and 166635 columns (presolve time = 100s)...
Presolve removed 290127 rows and 178390 columns (presolve time = 112s)...
Presolve removed 617631 rows and 179210 columns (presolve time = 115s)...
Presolve removed 622046 rows and 181057 columns
Presolve time: 118.28s
Presolved: 644779 rows, 248843 columns, 1734653 nonzeros
Variable types: 1258 continuous, 247585 integer (247585 binary)
Found heuristic solution: objective 74.0000000
Found heuristic solution: objective 73.0000000
Root relaxation presolved: 643936 rows, 248000 columns, 1732124 nonzeros


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   4.882321e+02   0.000000e+00    127s
   16390    4.8537558e-05   1.634109e+02   0.000000e+00    131s
   28710    9.9136428e-05   1.654328e+02   0.000000e+00    135s
   41014    1.3442059e-04   1.611057e+02   0.000000e+00    141s
   50261    3.4142246e-04   2.153705e+02   0.000000e+00    146s
   55935    2.8882621e-02   1.461623e+02   0.000000e+00    150s
   59295    4.2041187e-02   1.400102e+02   0.000000e+00    155s
   61462    6.7480821e-02   3.017669e+02   0.000000e+00    160s
   62562    7.5697191e-02   1.106541e+02   0.000000e+00    165s
   63362    7.7024210e-02   1.206385e+02   0.000000e+00    170s
   64202    7.7027640e-02   1.128533e+02   0.000000e+00    176s
   65022    7.7231419e-02   1.134310e+02   0.000000e+00    180s
   65952    7.7954609e-02   1.015573e+02   0.000000e+00    185s
   66922    7.8890512e-02   1.145873e+02   0.000000e+00    191s
   67562    7.9936017e-02   1.251845e+02   0.000000e+00    195s
   68152    7.9959246e-02   1.177604e+02   0.000000e+00    200s
   68832    8.0005362e-02   1.120231e+02   0.000000e+00    205s
   69532    8.0007215e-02   1.122810e+02   0.000000e+00    211s
   70232    8.0027778e-02   1.128473e+02   0.000000e+00    216s
   70792    8.0030365e-02   1.131646e+02   0.000000e+00    220s
   71522    8.0347537e-02   1.129721e+02   0.000000e+00    226s
   72122    8.0928024e-02   1.047456e+02   0.000000e+00    231s
   72592    8.2829734e-02   1.752243e+02   0.000000e+00    235s
   73932    8.4778999e-02   6.605657e+01   0.000000e+00    241s
   75092    8.5510585e-02   8.634154e+01   0.000000e+00    246s
   75602    8.6650976e-02   7.852928e+01   0.000000e+00    251s
   76032    8.7310891e-02   8.050324e+01   0.000000e+00    255s
   76462    8.8185862e-02   9.333041e+01   0.000000e+00    260s
   76912    8.8637166e-02   8.094829e+01   0.000000e+00    265s
   77402    8.9366819e-02   9.064440e+01   0.000000e+00    270s
   77962    9.0157648e-02   8.848330e+01   0.000000e+00    276s
   78372    9.0489422e-02   9.162509e+01   0.000000e+00    281s
   78892    9.0571143e-02   9.089079e+01   0.000000e+00    286s
   79272    9.0571983e-02   9.063838e+01   0.000000e+00    290s
   79772    9.0572961e-02   9.063536e+01   0.000000e+00    296s
   80262    9.0573813e-02   9.027883e+01   0.000000e+00    301s
   80642    9.0574729e-02   9.016977e+01   0.000000e+00    305s
   81142    9.0575535e-02   9.031247e+01   0.000000e+00    311s
   81522    9.0576251e-02   9.002355e+01   0.000000e+00    315s
   82002    9.0576994e-02   8.970607e+01   0.000000e+00    321s
   82442    9.1078265e-02   9.109047e+01   0.000000e+00    326s
   82882    9.1295664e-02   9.328239e+01   0.000000e+00    331s
   83392    9.1316900e-02   8.826315e+01   0.000000e+00    336s
   83892    9.1370213e-02   8.310725e+01   0.000000e+00    341s
   84392    9.1398689e-02   7.229433e+01   0.000000e+00    346s
   85072    9.1435379e-02   7.146142e+01   0.000000e+00    350s
   85542    9.1492868e-02   6.793007e+01   0.000000e+00    355s
   86252    9.1514000e-02   8.754646e+01   0.000000e+00    361s
   86732    9.1515937e-02   8.755254e+01   0.000000e+00    366s
   87092    9.1516695e-02   8.784199e+01   0.000000e+00    370s
   87572    9.1517593e-02   8.781743e+01   0.000000e+00    375s
   88072    9.1618429e-02   7.902596e+01   0.000000e+00    380s
   88482    9.1701448e-02   1.097719e+02   0.000000e+00    385s
   88882    9.1712544e-02   1.069954e+02   0.000000e+00    390s
   89292    9.1769137e-02   9.694903e+01   0.000000e+00    395s
   89802    9.1896725e-02   7.771832e+01   0.000000e+00    401s
   90232    9.2155258e-02   8.042351e+01   0.000000e+00    406s
   90672    9.2198772e-02   7.247769e+01   0.000000e+00    411s
